SCHOOL CODE, SCHOOL NAME, GENDER, GENDER TOTAL, DIV I, DIV II, DIV III, DIV IV, DIV 0, ABS/WITHHELD
S0160, UMBWE, All, 322, 73, 89, 132, 23, 4, 1
S0164, USA SEMINARY, F, 0, 0, 0, 0, 0, 0, 0
S0164, USA SEMINARY, M, 41, 1, 10, 26, 3, 1, 0
S0164, USA SEMINARY, All, 41, 1, 10, 26, 3, 1, 0
S0165, URU SEMINARY, F, 0, 0, 0, 0, 0, 0, 0
S0165, URU SEMINARY, M, 41, 2, 17, 21, 1, 0, 0
S0165, URU SEMINARY, All, 41, 2, 17, 21, 1, 0, 0
S0167, KIDUGALA LUTHERAN SEMINARY, F, 14, 3, 7, 4, 0, 0, 0
S0167, KIDUGALA LUTHERAN SEMINARY, M, 28, 9, 8, 11, 0, 0, 0
S0167, KIDUGALA LUTHERAN SEMINARY, All, 42, 12, 15, 15, 0, 0, 0
S0168, SANU SEMINARY, F, 0, 0, 0, 0, 0, 0, 0
S0168, SANU SEMINARY, M, 22, 2, 6, 12, 2, 0, 0
S0168, SANU SEMINARY, All, 22, 2, 6, 12, 2, 0, 0
S0174, CONSOLATA SEMINARY, F, 0, 0, 0, 0, 0, 0, 0
S0174, CONSOLATA SEMINARY, M, 34, 5, 6, 22, 1, 0, 0
S0174, CONSOLATA SEMINARY, All, 34, 5, 6, 22, 1, 0, 0
S0175, SALESIAN SEMINARY, F, 16, 3, 8, 5, 0, 0, 0
S0175, SALESIAN SEMINARY, M, 34, 4, 10, 18, 2, 0, 0
S0175, SALESIAN SEMINARY, All, 50, 7, 18, 23, 2, 0, 0
S0178, MANOW LUTHERAN JUNIOR SEMINARY, F, 0, 0, 0, 0, 0, 0, 0
S0178, MANOW LUTHERAN JUNIOR SEMINARY, M, 2, 2, 0, 0, 0, 0, 0
S0178, MANOW LUTHERAN JUNIOR SEMINARY, All, 2, 2, 0, 0, 0, 0, 0
S0179, ST.MARY'S SEMINARY MBALIZI, F, 0, 0, 0, 0, 0, 0, 0
S0179, ST.MARY'S SEMINARY MBALIZI, M, 7, 2, 1, 4, 0, 0, 0
S0179, ST.MARY'S SEMINARY MBALIZI, All, 7, 2, 1, 4, 0, 0, 0
S0181, KISARAWE LUTHERAN JUNIOR SEMINARY, F, 4, 1, 1, 2, 0, 0, 0
S0181, KISARAWE LUTHERAN JUNIOR SEMINARY, M, 2, 1, 1, 0, 0, 0, 0
S0181, KISARAWE LUTHERAN JUNIOR SEMINARY, All, 6, 2, 2, 2, 0, 0, 0
S0182, AL-FAROUQ SEMINARY, F, 0, 0, 0, 0, 0, 0, 0
S0182, AL-FAROUQ SEMINARY, M, 2, 1, 1, 0, 0, 0, 0
S0182, AL-FAROUQ SEMINARY, All, 2, 1, 1, 0, 0, 0, 0
S0184, AGAPE LUTHERAN J SEMINARY, F, 11, 0, 0, 5, 6, 0, 0
S0184, AGAPE LUTHERAN J SEMINARY, M, 11, 0, 4, 3, 4, 0, 0
S0184, AGAPE LUTHERAN J SEMINARY, All, 22, 0, 4, 8, 10, 0, 0
S0188, KIRINJIKO ISLAMIC SEMINARY, F, 27, 3, 10, 14, 0, 0, 0
S0188, KIRINJIKO ISLAMIC SEMINARY, M, 18, 10, 4, 4, 0, 0, 0
S0188, KIRINJIKO ISLAMIC SEMINARY, All, 45, 13, 14, 18, 0, 0, 0
S0189, FEZA BOYS', F, 0, 0, 0, 0, 0, 0, 0
S0189, FEZA BOYS', M, 60, 36, 18, 6, 0, 0, 0
S0189, FEZA BOYS', All, 60, 36, 18, 6, 0, 0, 0
S0190, ST.JOSEPH-KILOCHA SEMINARY, F, 0, 0, 0, 0, 0, 0, 0
S0190, ST.JOSEPH-KILOCHA SEMINARY, M, 19, 0, 5, 10, 4, 0, 0
S0190, ST.JOSEPH-KILOCHA SEMINARY, All, 19, 0, 5, 10, 4, 0, 0
S0198, AILANGA LUTHERAN JUNIOR SEMINARY, F, 4, 0, 2, 2, 0, 0, 0
S0198, AILANGA LUTHERAN JUNIOR SEMINARY, M, 9, 2, 3, 3, 1, 0, 0
S0198, AILANGA LUTHERAN JUNIOR SEMINARY, All, 13, 2, 5, 5, 1, 0, 0
S0201, ASHIRA, F, 218, 16, 64, 125, 13, 0, 0
S0201, ASHIRA, M, 0, 0, 0, 0, 0, 0, 0
S0201, ASHIRA, All, 218, 16, 64, 125, 13, 0, 0
S0202, BWIRU GIRLS, F, 230, 20, 51, 129, 24, 5, 1
S0202, BWIRU GIRLS, M, 0, 0, 0, 0, 0, 0, 0
S0202, BWIRU GIRLS, All, 230, 20, 51, 129, 24, 5, 1
S0203, IRINGA GIRLS, F, 97, 4, 33, 53, 7, 0, 0
S0203, IRINGA GIRLS, M, 0, 0, 0, 0, 0, 0, 0
S0203, IRINGA GIRLS, All, 97, 4, 33, 53, 7, 0, 0
S0204, JANGWANI, F, 112, 11, 26, 54, 16, 5, 0
S0204, JANGWANI, M, 0, 0, 0, 0, 0, 0, 0
S0204, JANGWANI, All, 112, 11, 26, 54, 16, 5, 0
S0205, KIBOSHO GIRLS, F, 86, 7, 24, 48, 7, 0, 0
S0205, KIBOSHO GIRLS, M, 0, 0, 0, 0, 0, 0, 0
S0205, KIBOSHO GIRLS, All, 86, 7, 24, 48, 7, 0, 0
S0206, KILAKALA, F, 115, 14, 55, 46, 0, 0, 0
S0206, KILAKALA, M, 0, 0, 0, 0, 0, 0, 0
S0206, KILAKALA, All, 115, 14, 55, 46, 0, 0, 0
S0207, KIRAENI GIRLS, F, 27, 4, 15, 7, 0, 0, 1
S0207, KIRAENI GIRLS, M, 0, 0, 0, 0, 0, 0, 0
S0207, KIRAENI GIRLS, All, 27, 4, 15, 7, 0, 0, 1
S0209, KOROGWE GIRLS, F, 96, 13, 28, 38, 14, 0, 3
S0209, KOROGWE GIRLS, M, 0, 0, 0, 0, 0, 0, 0
S0209, KOROGWE GIRLS, All, 96, 13, 28, 38, 14, 0, 3
S0210, BIGWA SISTERS SEMINARY, F, 24, 1, 5, 10, 7, 1, 0
S0210, BIGWA SISTERS SEMINARY, M, 0, 0, 0, 0, 0, 0, 0
S0210, BIGWA SISTERS SEMINARY, All, 24, 1, 5, 10, 7, 1, 0
S0211, LOLEZA, F, 216, 15, 36, 129, 33, 1, 2
S0211, LOLEZA, M, 0, 0, 0, 0, 0, 0, 0
S0211, LOLEZA, All, 216, 15, 36, 129, 33, 1, 2
S0212, MACHAME GIRLS, F, 215, 23, 56, 111, 18, 2, 5
S0212, MACHAME GIRLS, M, 0, 0, 0, 0, 0, 0, 0
S0212, MACHAME GIRLS, All, 215, 23, 56, 111, 18, 2, 5
S0213, MASASI GIRLS, F, 54, 6, 24, 20, 4, 0, 0
S0213, MASASI GIRLS, M, 0, 0, 0, 0, 0, 0, 0
S0213, MASASI GIRLS, All, 54, 6, 24, 20, 4, 0, 0
S0214, MSALATO, F, 77, 31, 30, 15, 1, 0, 0
S0214, MSALATO, M, 0, 0, 0, 0, 0, 0, 0
S0214, MSALATO, All, 77, 31, 30, 15, 1, 0, 0
S0215, MTWARA GIRLS, F, 91, 4, 27, 51, 9, 0, 0
S0215, MTWARA GIRLS, M, 0, 0, 0, 0, 0, 0, 0
S0215, MTWARA GIRLS, All, 91, 4, 27, 51, 9, 0, 0
S0216, NGANZA, F, 305, 39, 70, 160, 32, 4, 0
S0216, NGANZA, M, 0, 0, 0, 0, 0, 0, 0
S0216, NGANZA, All, 305, 39, 70, 160, 32, 4, 0
S0217, PERAMIHO GIRLS, F, 23, 11, 8, 4, 0, 0, 0
S0217, PERAMIHO GIRLS, M, 0, 0, 0, 0, 0, 0, 0
S0217, PERAMIHO GIRLS, All, 23, 11, 8, 4, 0, 0, 0
S0218, RUGAMBWA, F, 46, 3, 9, 19, 11, 4, 0
S0218, RUGAMBWA, M, 0, 0, 0, 0, 0, 0, 0
S0218, RUGAMBWA, All, 46, 3, 9, 19, 11, 4, 0
S0219, SONGEA GIRLS, F, 161, 4, 27, 94, 35, 1, 0
S0219, SONGEA GIRLS, M, 0, 0, 0, 0, 0, 0, 0
S0219, SONGEA GIRLS, All, 161, 4, 27, 94, 35, 1, 0
S0220, TABORA GIRLS, F, 74, 17, 35, 22, 0, 0, 0
S0220, TABORA GIRLS, M, 0, 0, 0, 0, 0, 0, 0
S0220, TABORA GIRLS, All, 74, 17, 35, 22, 0, 0, 0
S0221, WERUWERU, F, 246, 77, 57, 82, 30, 0, 0
S0221, WERUWERU, M, 0, 0, 0, 0, 0, 0, 0
S0221, WERUWERU, All, 246, 77, 57, 82, 30, 0, 0
S0222, ZANAKI, F, 50, 6, 26, 16, 2, 0, 0
S0222, ZANAKI, M, 0, 0, 0, 0, 0, 0, 0
S0222, ZANAKI, All, 50, 6, 26, 16, 2, 0, 0
S0223, MASAMA GIRLS, F, 20, 7, 11, 1, 0, 0, 1
S0223, MASAMA GIRLS, M, 0, 0, 0, 0, 0, 0, 0
S0223, MASAMA GIRLS, All, 20, 7, 11, 1, 0, 0, 1
S0224, KIFUNGILO GIRLS, F, 51, 8, 12, 27, 4, 0, 0
S0224, KIFUNGILO GIRLS, M, 0, 0, 0, 0, 0, 0, 0
S0224, KIFUNGILO GIRLS, All, 51, 8, 12, 27, 4, 0, 0
S0227, MASWA GIRLS, F, 150, 4, 32, 88, 23, 1, 2
S0227, MASWA GIRLS, M, 0, 0, 0, 0, 0, 0, 0
S0227, MASWA GIRLS, All, 150, 4, 32, 88, 23, 1, 2
S0228, MPANDA GIRLS, F, 113, 5, 37, 59, 12, 0, 0
S0228, MPANDA GIRLS, M, 0, 0, 0, 0, 0, 0, 0
S0228, MPANDA GIRLS, All, 113, 5, 37, 59, 12, 0, 0
S0229, KONDOA GIRLS, F, 107, 12, 26, 61, 8, 0, 0
S0229, KONDOA GIRLS, M, 0, 0, 0, 0, 0, 0, 0
S0229, KONDOA GIRLS, All, 107, 12, 26, 61, 8, 0, 0
S0230, KIBONDO, F, 62, 27, 26, 9, 0, 0, 0
S0230, KIBONDO, M, 0, 0, 0, 0, 0, 0, 0
S0230, KIBONDO, All, 62, 27, 26, 9, 0, 0, 0
S0233, ST.MARY'S MAZINDE JUU, F, 110, 45, 31, 33, 0, 1, 0
S0233, ST.MARY'S MAZINDE JUU, M, 0, 0, 0, 0, 0, 0, 0
S0233, ST.MARY'S MAZINDE JUU, All, 110, 45, 31, 33, 0, 1, 0
S0234, ST.LUISE MBINGA GIRLS, F, 21, 5, 3, 13, 0, 0, 0
S0234, ST.LUISE MBINGA GIRLS, M, 0, 0, 0, 0, 0, 0, 0
S0234, ST.LUISE MBINGA GIRLS, All, 21, 5, 3, 13, 0, 0, 0
S0240, ST.JOSEPH GIRLS SEMINARY, F, 14, 2, 4, 5, 2, 1, 0
S0240, ST.JOSEPH GIRLS SEMINARY, M, 0, 0, 0, 0, 0, 0, 0
S0240, ST.JOSEPH GIRLS SEMINARY, All, 14, 2, 4, 5, 2, 1, 0
S0245, PALLOTI GIRLS, F, 23, 2, 12, 9, 0, 0, 0
S0245, PALLOTI GIRLS, M, 0, 0, 0, 0, 0, 0, 0
S0245, PALLOTI GIRLS, All, 23, 2, 12, 9, 0, 0, 0
S0246, MAASAE GIRLS LUTHERAN SCH, F, 19, 0, 2, 15, 2, 0, 0
S0246, MAASAE GIRLS LUTHERAN SCH, M, 0, 0, 0, 0, 0, 0, 0
S0246, MAASAE GIRLS LUTHERAN SCH, All, 19, 0, 2, 15, 2, 0, 0
S0247, BONICONSILI MABAMBA GIRLS SEC.SCHOOL, F, 10, 1, 8, 1, 0, 0, 0
S0247, BONICONSILI MABAMBA GIRLS SEC.SCHOOL, M, 0, 0, 0, 0, 0, 0, 0
S0247, BONICONSILI MABAMBA GIRLS SEC.SCHOOL, All, 10, 1, 8, 1, 0, 0, 0
S0248, MARIAN GIRLS, F, 138, 64, 52, 21, 0, 0, 1
S0248, MARIAN GIRLS, M, 0, 0, 0, 0, 0, 0, 0
S0248, MARIAN GIRLS, All, 138, 64, 52, 21, 0, 0, 1
S0249, LORETO GIRLS, F, 85, 6, 17, 48, 14, 0, 0
S0249, LORETO GIRLS, M, 0, 0, 0, 0, 0, 0, 0
S0249, LORETO GIRLS, All, 85, 6, 17, 48, 14, 0, 0
S0252, AL-KHEIR ISLAMIC GIRLS SEMINARY, F, 11, 1, 2, 8, 0, 0, 0
S0252, AL-KHEIR ISLAMIC GIRLS SEMINARY, M, 0, 0, 0, 0, 0, 0, 0
S0252, AL-KHEIR ISLAMIC GIRLS SEMINARY, All, 11, 1, 2, 8, 0, 0, 0
S0255, ST.CHRISTINA GIRL'S SCHOOL, F, 96, 8, 27, 58, 3, 0, 0
S0255, ST.CHRISTINA GIRL'S SCHOOL, M, 0, 0, 0, 0, 0, 0, 0
S0255, ST.CHRISTINA GIRL'S SCHOOL, All, 96, 8, 27, 58, 3, 0, 0
S0256, HURUMA GIRLS, F, 12, 2, 9, 1, 0, 0, 0
S0256, HURUMA GIRLS, M, 0, 0, 0, 0, 0, 0, 0
S0256, HURUMA GIRLS, All, 12, 2, 9, 1, 0, 0, 0
S0263, VISITATION GIRLS', F, 46, 10, 9, 23, 4, 0, 0
S0263, VISITATION GIRLS', M, 0, 0, 0, 0, 0, 0, 0
S0263, VISITATION GIRLS', All, 46, 10, 9, 23, 4, 0, 0
S0264, BARBRO-JOHANSSON, F, 96, 25, 21, 48, 2, 0, 0
S0264, BARBRO-JOHANSSON, M, 0, 0, 0, 0, 0, 0, 0
S0264, BARBRO-JOHANSSON, All, 96, 25, 21, 48, 2, 0, 0
S0266, REGINAMUNDI GIRLS', F, 4, 2, 1, 1, 0, 0, 0
S0266, REGINAMUNDI GIRLS', M, 0, 0, 0, 0, 0, 0, 0
S0266, REGINAMUNDI GIRLS', All, 4, 2, 1, 1, 0, 0, 0
S0271, MANYUNYU, F, 21, 10, 10, 1, 0, 0, 0
S0271, MANYUNYU, M, 0, 0, 0, 0, 0, 0, 0
S0271, MANYUNYU, All, 21, 10, 10, 1, 0, 0, 0
S0272, AL-IHSAN GIRLS, F, 21, 1, 1, 11, 7, 1, 0
S0272, AL-IHSAN GIRLS, M, 0, 0, 0, 0, 0, 0, 0
S0272, AL-IHSAN GIRLS, All, 21, 1, 1, 11, 7, 1, 0
S0276, IFUNDA GIRLS, F, 253, 30, 64, 133, 24, 1, 1
S0276, IFUNDA GIRLS, M, 0, 0, 0, 0, 0, 0, 0
S0276, IFUNDA GIRLS, All, 253, 30, 64, 133, 24, 1, 1
S0281, CHIEF IHUNYO SEC SCHOOL, F, 104, 31, 53, 20, 0, 0, 0
S0281, CHIEF IHUNYO SEC SCHOOL, M, 0, 0, 0, 0, 0, 0, 0
S0281, CHIEF IHUNYO SEC SCHOOL, All, 104, 31, 53, 20, 0, 0, 0
S0298, FEZA GIRLS', F, 42, 19, 13, 9, 0, 0, 1
S0298, FEZA GIRLS', M, 0, 0, 0, 0, 0, 0, 0
S0298, FEZA GIRLS', All, 42, 19, 13, 9, 0, 0, 1
S0299, MKUGWA, F, 29, 6, 17, 6, 0, 0, 0
S0299, MKUGWA, M, 0, 0, 0, 0, 0, 0, 0
S0299, MKUGWA, All, 29, 6, 17, 6, 0, 0, 0
S0302, ARUSHA, F, 53, 16, 18, 17, 2, 0, 0
S0302, ARUSHA, M, 56, 5, 20, 25, 6, 0, 0
S0302, ARUSHA, All, 109, 21, 38, 42, 8, 0, 0
S0303, ARUSHA-MERU, F, 2, 0, 0, 2, 0, 0, 0
S0303, ARUSHA-MERU, M, 6, 0, 0, 5, 0, 1, 0
S0303, ARUSHA-MERU, All, 8, 0, 0, 7, 0, 1, 0
S0304, BUKOBA, F, 19, 0, 3, 11, 5, 0, 0
S0304, BUKOBA, M, 0, 0, 0, 0, 0, 0, 0
S0304, BUKOBA, All, 19, 0, 3, 11, 5, 0, 0
S0305, BULUBA, F, 4, 0, 0, 4, 0, 0, 0
S0305, BULUBA, M, 11, 0, 2, 8, 1, 0, 0
S0305, BULUBA, All, 15, 0, 2, 12, 1, 0, 0
S0306, DODOMA, F, 56, 3, 14, 34, 5, 0, 0
S0306, DODOMA, M, 48, 2, 12, 24, 7, 1, 2
S0306, DODOMA, All, 104, 5, 26, 58, 12, 1, 2
S0308, ENABOISHU, F, 15, 2, 8, 5, 0, 0, 0
S0308, ENABOISHU, M, 33, 3, 16, 13, 1, 0, 0
S0308, ENABOISHU, All, 48, 5, 24, 18, 1, 0, 0
S0309, FIDEL CASTRO, F, 20, 0, 0, 10, 8, 2, 0
S0309, FIDEL CASTRO, M, 49, 0, 1, 21, 22, 4, 1
S0309, FIDEL CASTRO, All, 69, 0, 1, 31, 30, 6, 1
S0310, FOREST HILL, F, 0, 0, 0, 0, 0, 0, 0
S0310, FOREST HILL, M, 4, 0, 0, 2, 2, 0, 0
S0310, FOREST HILL, All, 4, 0, 0, 2, 2, 0, 0
S0312, HIGHLANDS, F, 1, 0, 0, 1, 0, 0, 0
S0312, HIGHLANDS, M, 11, 0, 2, 6, 1, 0, 2
S0312, HIGHLANDS, All, 12, 0, 2, 7, 1, 0, 2
S0313, IKIZU, F, 12, 0, 7, 5, 0, 0, 0
S0313, IKIZU, M, 19, 3, 9, 7, 0, 0, 0
S0313, IKIZU, All, 31, 3, 16, 12, 0, 0, 0
