SCHOOL CODE, SCHOOL NAME, GENDER, GENDER TOTAL, DIV I, DIV II, DIV III, DIV IV, DIV 0, ABS/WITHHELD
S0119, KIBAHA, M, 116, 58, 30, 16, 10, 0, 2
S0119, KIBAHA, All, 116, 58, 30, 16, 10, 0, 2
S0121, ST. JAMES SEMINARY, F, 0, 0, 0, 0, 0, 0, 0
S0121, ST. JAMES SEMINARY, M, 44, 35, 9, 0, 0, 0, 0
S0121, ST. JAMES SEMINARY, All, 44, 35, 9, 0, 0, 0, 0
S0122, KILIMANJARO BOYS, F, 0, 0, 0, 0, 0, 0, 0
S0122, KILIMANJARO BOYS, M, 100, 13, 39, 35, 11, 0, 2
S0122, KILIMANJARO BOYS, All, 100, 13, 39, 35, 11, 0, 2
S0124, LIKONDE SEMINARY, F, 0, 0, 0, 0, 0, 0, 0
S0124, LIKONDE SEMINARY, M, 18, 9, 8, 1, 0, 0, 0
S0124, LIKONDE SEMINARY, All, 18, 9, 8, 1, 0, 0, 0
S0127, MAKOKO SEMINARY, F, 0, 0, 0, 0, 0, 0, 0
S0127, MAKOKO SEMINARY, M, 60, 22, 33, 5, 0, 0, 0
S0127, MAKOKO SEMINARY, All, 60, 22, 33, 5, 0, 0, 0
S0128, MALANGALI, F, 0, 0, 0, 0, 0, 0, 0
S0128, MALANGALI, M, 77, 6, 18, 19, 23, 11, 0
S0128, MALANGALI, All, 77, 6, 18, 19, 23, 11, 0
S0130, MAUA SEMINARY, F, 0, 0, 0, 0, 0, 0, 0
S0130, MAUA SEMINARY, M, 45, 18, 25, 0, 2, 0, 0
S0130, MAUA SEMINARY, All, 45, 18, 25, 0, 2, 0, 0
S0134, MOSHI, F, 0, 0, 0, 0, 0, 0, 0
S0134, MOSHI, M, 78, 7, 18, 17, 22, 12, 2
S0134, MOSHI, All, 78, 7, 18, 17, 22, 12, 2
S0135, MOSHI TECHNICAL, F, 61, 5, 10, 4, 31, 11, 0
S0135, MOSHI TECHNICAL, M, 180, 16, 25, 28, 60, 51, 0
S0135, MOSHI TECHNICAL, All, 241, 21, 35, 32, 91, 62, 0
S0136, MUSOMA, F, 0, 0, 0, 0, 0, 0, 0
S0136, MUSOMA, M, 96, 18, 20, 18, 18, 19, 3
S0136, MUSOMA, All, 96, 18, 20, 18, 18, 19, 3
S0138, MPWAPWA, F, 0, 0, 0, 0, 0, 0, 0
S0138, MPWAPWA, M, 93, 12, 27, 21, 26, 5, 2
S0138, MPWAPWA, All, 93, 12, 27, 21, 26, 5, 2
S0139, MTWARA TECHNICAL, F, 26, 2, 8, 5, 6, 5, 0
S0139, MTWARA TECHNICAL, M, 106, 23, 18, 16, 33, 15, 1
S0139, MTWARA TECHNICAL, All, 132, 25, 26, 21, 39, 20, 1
S0140, MZUMBE, F, 0, 0, 0, 0, 0, 0, 0
S0140, MZUMBE, M, 108, 48, 42, 12, 3, 1, 2
S0140, MZUMBE, All, 108, 48, 42, 12, 3, 1, 2
S0141, NAMUPA SEMINARY, F, 0, 0, 0, 0, 0, 0, 0
S0141, NAMUPA SEMINARY, M, 22, 6, 14, 2, 0, 0, 0
S0141, NAMUPA SEMINARY, All, 22, 6, 14, 2, 0, 0, 0
S0146, NYEGEZI SEMINARY, F, 0, 0, 0, 0, 0, 0, 0
S0146, NYEGEZI SEMINARY, M, 66, 40, 22, 4, 0, 0, 0
S0146, NYEGEZI SEMINARY, All, 66, 40, 22, 4, 0, 0, 0
S0147, PUGU, F, 0, 0, 0, 0, 0, 0, 0
S0147, PUGU, M, 109, 15, 26, 13, 33, 22, 0
S0147, PUGU, All, 109, 15, 26, 13, 33, 22, 0
S0148, RUBYA SEMINARY, F, 0, 0, 0, 0, 0, 0, 0
S0148, RUBYA SEMINARY, M, 28, 27, 1, 0, 0, 0, 0
S0148, RUBYA SEMINARY, All, 28, 27, 1, 0, 0, 0, 0
S0152, SHINYANGA, F, 0, 0, 0, 0, 0, 0, 0
S0152, SHINYANGA, M, 164, 12, 35, 42, 57, 17, 1
S0152, SHINYANGA, All, 164, 12, 35, 42, 57, 17, 1
S0153, SONGEA BOYS, F, 0, 0, 0, 0, 0, 0, 0
S0153, SONGEA BOYS, M, 74, 8, 22, 16, 24, 4, 0
S0153, SONGEA BOYS, All, 74, 8, 22, 16, 24, 4, 0
S0154, ST. PETER'S SEMINARY, F, 0, 0, 0, 0, 0, 0, 0
S0154, ST. PETER'S SEMINARY, M, 55, 21, 33, 1, 0, 0, 0
S0154, ST. PETER'S SEMINARY, All, 55, 21, 33, 1, 0, 0, 0
S0155, TABORA BOYS, F, 0, 0, 0, 0, 0, 0, 0
S0155, TABORA BOYS, M, 100, 32, 35, 18, 14, 0, 1
S0155, TABORA BOYS, All, 100, 32, 35, 18, 14, 0, 1
S0156, TANGA TECHNICAL, F, 22, 1, 3, 4, 7, 7, 0
S0156, TANGA TECHNICAL, M, 136, 25, 28, 29, 34, 20, 0
S0156, TANGA TECHNICAL, All, 158, 26, 31, 33, 41, 27, 0
S0157, HANGA SEMINARY, F, 0, 0, 0, 0, 0, 0, 0
S0157, HANGA SEMINARY, M, 32, 2, 24, 4, 1, 0, 1
S0157, HANGA SEMINARY, All, 32, 2, 24, 4, 1, 0, 1
S0159, ST. JOSEPH'S ITERAMBOGO SEMINARY, F, 0, 0, 0, 0, 0, 0, 0
S0159, ST. JOSEPH'S ITERAMBOGO SEMINARY, M, 51, 37, 14, 0, 0, 0, 0
S0159, ST. JOSEPH'S ITERAMBOGO SEMINARY, All, 51, 37, 14, 0, 0, 0, 0
S0165, URU SEMINARY, F, 0, 0, 0, 0, 0, 0, 0
S0165, URU SEMINARY, M, 45, 42, 3, 0, 0, 0, 0
S0165, URU SEMINARY, All, 45, 42, 3, 0, 0, 0, 0
S0167, KIDUGALA LUTHERAN SEMINARY, F, 26, 8, 14, 3, 1, 0, 0
S0167, KIDUGALA LUTHERAN SEMINARY, M, 59, 19, 35, 4, 1, 0, 0
S0167, KIDUGALA LUTHERAN SEMINARY, All, 85, 27, 49, 7, 2, 0, 0
S0168, SANU SEMINARY, F, 0, 0, 0, 0, 0, 0, 0
S0168, SANU SEMINARY, M, 44, 16, 23, 4, 1, 0, 0
S0168, SANU SEMINARY, All, 44, 16, 23, 4, 1, 0, 0
S0169, BIHAWANA JUNIOR SEMINARY, F, 0, 0, 0, 0, 0, 0, 0
S0169, BIHAWANA JUNIOR SEMINARY, M, 33, 9, 20, 4, 0, 0, 0
S0169, BIHAWANA JUNIOR SEMINARY, All, 33, 9, 20, 4, 0, 0, 0
S0171, ARUSHA CATHOLIC SEMINARY, F, 0, 0, 0, 0, 0, 0, 0
S0171, ARUSHA CATHOLIC SEMINARY, M, 34, 20, 14, 0, 0, 0, 0
S0171, ARUSHA CATHOLIC SEMINARY, All, 34, 20, 14, 0, 0, 0, 0
S0172, DON BOSCO SEMINARY, F, 0, 0, 0, 0, 0, 0, 0
S0172, DON BOSCO SEMINARY, M, 48, 36, 11, 0, 0, 0, 1
S0172, DON BOSCO SEMINARY, All, 48, 36, 11, 0, 0, 0, 1
S0173, NYAMILAMA, F, 76, 0, 1, 7, 26, 42, 0
S0173, NYAMILAMA, M, 87, 0, 9, 19, 34, 25, 0
S0173, NYAMILAMA, All, 163, 0, 10, 26, 60, 67, 0
S0176, LUSANGI MORAVIAN JUNIOR SEMINARY, F, 15, 0, 0, 4, 11, 0, 0
S0176, LUSANGI MORAVIAN JUNIOR SEMINARY, M, 33, 1, 3, 15, 13, 1, 0
S0176, LUSANGI MORAVIAN JUNIOR SEMINARY, All, 48, 1, 3, 19, 24, 1, 0
S0177, ST. MARY'S JUNIOR SEMINARY, F, 0, 0, 0, 0, 0, 0, 0
S0177, ST. MARY'S JUNIOR SEMINARY, M, 28, 18, 10, 0, 0, 0, 0
S0177, ST. MARY'S JUNIOR SEMINARY, All, 28, 18, 10, 0, 0, 0, 0
S0178, MANOW LUTHERAN JUNIOR SEMINARY, F, 34, 2, 12, 10, 10, 0, 0
S0178, MANOW LUTHERAN JUNIOR SEMINARY, M, 29, 0, 10, 15, 4, 0, 0
S0178, MANOW LUTHERAN JUNIOR SEMINARY, All, 63, 2, 22, 25, 14, 0, 0
S0179, ST. MARY'S SEMINARY MBALIZI, F, 0, 0, 0, 0, 0, 0, 0
S0179, ST. MARY'S SEMINARY MBALIZI, M, 30, 7, 13, 8, 2, 0, 0
S0179, ST. MARY'S SEMINARY MBALIZI, All, 30, 7, 13, 8, 2, 0, 0
S0180, ST. FRANCIS DE SALES SEMINARY, F, 0, 0, 0, 0, 0, 0, 0
S0180, ST. FRANCIS DE SALES SEMINARY, M, 30, 18, 12, 0, 0, 0, 0
S0180, ST. FRANCIS DE SALES SEMINARY, All, 30, 18, 12, 0, 0, 0, 0
S0181, KISARAWE LUTHERAN JUNIOR SEMINARY, F, 56, 4, 14, 20, 16, 1, 1
S0181, KISARAWE LUTHERAN JUNIOR SEMINARY, M, 58, 4, 16, 14, 23, 0, 1
S0181, KISARAWE LUTHERAN JUNIOR SEMINARY, All, 114, 8, 30, 34, 39, 1, 2
S0182, AL-FAROUQ SEMINARY, F, 0, 0, 0, 0, 0, 0, 0
S0182, AL-FAROUQ SEMINARY, M, 18, 0, 0, 6, 7, 5, 0
S0182, AL-FAROUQ SEMINARY, All, 18, 0, 0, 6, 7, 5, 0
S0183, STELLA MATUTINA LIGHANO SEMINARY, F, 2, 0, 2, 0, 0, 0, 0
S0183, STELLA MATUTINA LIGHANO SEMINARY, M, 44, 16, 23, 4, 1, 0, 0
S0183, STELLA MATUTINA LIGHANO SEMINARY, All, 46, 16, 25, 4, 1, 0, 0
S0184, AGAPE LUTHERAN J SEMINARY, F, 41, 7, 21, 12, 1, 0, 0
S0184, AGAPE LUTHERAN J SEMINARY, M, 65, 25, 34, 5, 1, 0, 0
S0184, AGAPE LUTHERAN J SEMINARY, All, 106, 32, 55, 17, 2, 0, 0
S0185, SENGEREMA SEMINARY, F, 0, 0, 0, 0, 0, 0, 0
S0185, SENGEREMA SEMINARY, M, 31, 14, 17, 0, 0, 0, 0
S0185, SENGEREMA SEMINARY, All, 31, 14, 17, 0, 0, 0, 0
S0186, RONDO JUNIOR SEMINARY, F, 0, 0, 0, 0, 0, 0, 0
S0186, RONDO JUNIOR SEMINARY, M, 22, 1, 5, 10, 6, 0, 0
S0186, RONDO JUNIOR SEMINARY, All, 22, 1, 5, 10, 6, 0, 0
S0187, AN-NOOR ISLAMIC BOYS SEMINARY, F, 0, 0, 0, 0, 0, 0, 0
S0187, AN-NOOR ISLAMIC BOYS SEMINARY, M, 43, 1, 12, 14, 16, 0, 0
S0187, AN-NOOR ISLAMIC BOYS SEMINARY, All, 43, 1, 12, 14, 16, 0, 0
S0188, KIRINJIKO ISLAMIC SEMINARY, F, 83, 9, 49, 22, 3, 0, 0
S0188, KIRINJIKO ISLAMIC SEMINARY, M, 67, 8, 45, 11, 3, 0, 0
S0188, KIRINJIKO ISLAMIC SEMINARY, All, 150, 17, 94, 33, 6, 0, 0
S0189, FEZA BOYS', F, 0, 0, 0, 0, 0, 0, 0
S0189, FEZA BOYS', M, 69, 57, 10, 1, 0, 0, 1
S0189, FEZA BOYS', All, 69, 57, 10, 1, 0, 0, 1
S0190, ST. JOSEPH-KILOCHA SEMINARY, F, 0, 0, 0, 0, 0, 0, 0
S0190, ST. JOSEPH-KILOCHA SEMINARY, M, 23, 12, 10, 1, 0, 0, 0
S0190, ST. JOSEPH-KILOCHA SEMINARY, All, 23, 12, 10, 1, 0, 0, 0
S0191, ST. MATHIAS MULUMBA, F, 41, 0, 3, 13, 23, 2, 0
S0191, ST. MATHIAS MULUMBA, M, 48, 0, 13, 12, 23, 0, 0
S0191, ST. MATHIAS MULUMBA, All, 89, 0, 16, 25, 46, 2, 0
S0192, ST. JOHN'S SEMINARY, F, 18, 1, 9, 7, 1, 0, 0
S0192, ST. JOHN'S SEMINARY, M, 35, 6, 22, 6, 1, 0, 0
S0192, ST. JOHN'S SEMINARY, All, 53, 7, 31, 13, 2, 0, 0
S0194, FARAJA SEMINARY, F, 55, 11, 40, 4, 0, 0, 0
S0194, FARAJA SEMINARY, M, 70, 17, 44, 8, 1, 0, 0
S0194, FARAJA SEMINARY, All, 125, 28, 84, 12, 1, 0, 0
S0195, ST. CAROLI, F, 51, 1, 9, 19, 21, 1, 0
S0195, ST. CAROLI, M, 49, 10, 12, 17, 9, 1, 0
S0195, ST. CAROLI, All, 100, 11, 21, 36, 30, 2, 0
S0196, ST. THOMAS MORE KIBOGORA, F, 13, 0, 10, 3, 0, 0, 0
S0196, ST. THOMAS MORE KIBOGORA, M, 36, 3, 29, 4, 0, 0, 0
S0196, ST. THOMAS MORE KIBOGORA, All, 49, 3, 39, 7, 0, 0, 0
S0197, MATANGINI ISLAMIC SEMINARY, F, 38, 1, 6, 16, 15, 0, 0
S0197, MATANGINI ISLAMIC SEMINARY, M, 27, 1, 5, 7, 14, 0, 0
S0197, MATANGINI ISLAMIC SEMINARY, All, 65, 2, 11, 23, 29, 0, 0
S0198, AILANGA LUTHERAN JUNIOR SEMINARY, F, 36, 5, 24, 7, 0, 0, 0
S0198, AILANGA LUTHERAN JUNIOR SEMINARY, M, 61, 4, 37, 17, 3, 0, 0
S0198, AILANGA LUTHERAN JUNIOR SEMINARY, All, 97, 9, 61, 24, 3, 0, 0
S0199, MSAMALA MUSLIM SEMINARY, F, 20, 0, 5, 9, 6, 0, 0
S0199, MSAMALA MUSLIM SEMINARY, M, 21, 0, 12, 6, 3, 0, 0
S0199, MSAMALA MUSLIM SEMINARY, All, 41, 0, 17, 15, 9, 0, 0
S0203, IRINGA GIRLS, F, 110, 17, 33, 18, 29, 13, 0
S0203, IRINGA GIRLS, M, 0, 0, 0, 0, 0, 0, 0
S0203, IRINGA GIRLS, All, 110, 17, 33, 18, 29, 13, 0
S0204, JANGWANI, F, 230, 28, 57, 37, 58, 48, 2
S0204, JANGWANI, M, 0, 0, 0, 0, 0, 0, 0
S0204, JANGWANI, All, 230, 28, 57, 37, 58, 48, 2
S0205, KIBOSHO GIRLS, F, 151, 39, 93, 18, 1, 0, 0
S0205, KIBOSHO GIRLS, M, 0, 0, 0, 0, 0, 0, 0
S0205, KIBOSHO GIRLS, All, 151, 39, 93, 18, 1, 0, 0
S0206, KILAKALA, F, 94, 40, 27, 13, 12, 0, 2
S0206, KILAKALA, M, 0, 0, 0, 0, 0, 0, 0
S0206, KILAKALA, All, 94, 40, 27, 13, 12, 0, 2
S0207, KIRAENI GIRLS, F, 129, 18, 72, 36, 3, 0, 0
S0207, KIRAENI GIRLS, M, 0, 0, 0, 0, 0, 0, 0
S0207, KIRAENI GIRLS, All, 129, 18, 72, 36, 3, 0, 0
S0208, KISUTU, F, 195, 7, 55, 38, 45, 49, 1
S0208, KISUTU, M, 0, 0, 0, 0, 0, 0, 0
S0208, KISUTU, All, 195, 7, 55, 38, 45, 49, 1
S0209, KOROGWE GIRLS, F, 71, 10, 4, 14, 32, 11, 0
S0209, KOROGWE GIRLS, M, 0, 0, 0, 0, 0, 0, 0
S0209, KOROGWE GIRLS, All, 71, 10, 4, 14, 32, 11, 0
S0210, BIGWA SISTERS SEMINARY, F, 37, 5, 23, 7, 2, 0, 0
S0210, BIGWA SISTERS SEMINARY, M, 0, 0, 0, 0, 0, 0, 0
S0210, BIGWA SISTERS SEMINARY, All, 37, 5, 23, 7, 2, 0, 0
S0214, MSALATO, F, 111, 35, 32, 26, 18, 0, 0
S0214, MSALATO, M, 0, 0, 0, 0, 0, 0, 0
S0214, MSALATO, All, 111, 35, 32, 26, 18, 0, 0
S0217, PERAMIHO GIRLS, F, 64, 26, 37, 1, 0, 0, 0
S0217, PERAMIHO GIRLS, M, 0, 0, 0, 0, 0, 0, 0
S0217, PERAMIHO GIRLS, All, 64, 26, 37, 1, 0, 0, 0
S0218, RUGAMBWA, F, 185, 14, 27, 44, 80, 17, 3
S0218, RUGAMBWA, M, 0, 0, 0, 0, 0, 0, 0
S0218, RUGAMBWA, All, 185, 14, 27, 44, 80, 17, 3
S0220, TABORA GIRLS, F, 94, 30, 35, 15, 13, 1, 0
S0220, TABORA GIRLS, M, 0, 0, 0, 0, 0, 0, 0
S0220, TABORA GIRLS, All, 94, 30, 35, 15, 13, 1, 0
S0222, ZANAKI, F, 234, 13, 54, 44, 79, 43, 1
S0222, ZANAKI, M, 0, 0, 0, 0, 0, 0, 0
S0222, ZANAKI, All, 234, 13, 54, 44, 79, 43, 1
S0223, MASAMA GIRLS, F, 64, 20, 33, 8, 3, 0, 0
S0223, MASAMA GIRLS, M, 0, 0, 0, 0, 0, 0, 0
S0223, MASAMA GIRLS, All, 64, 20, 33, 8, 3, 0, 0
S0224, KIFUNGILO GIRLS, F, 88, 68, 18, 2, 0, 0, 0
S0224, KIFUNGILO GIRLS, M, 0, 0, 0, 0, 0, 0, 0
S0224, KIFUNGILO GIRLS, All, 88, 68, 18, 2, 0, 0, 0
S0225, CAGLIERO GIRLS, F, 75, 1, 18, 25, 30, 1, 0
S0225, CAGLIERO GIRLS, M, 0, 0, 0, 0, 0, 0, 0
S0225, CAGLIERO GIRLS, All, 75, 1, 18, 25, 30, 1, 0
S0226, KAGUNGULI, F, 87, 0, 5, 27, 54, 1, 0
S0226, KAGUNGULI, M, 0, 0, 0, 0, 0, 0, 0
S0226, KAGUNGULI, All, 87, 0, 5, 27, 54, 1, 0
S0231, SUMVE GIRLS, F, 124, 0, 9, 40, 71, 2, 2
S0231, SUMVE GIRLS, M, 0, 0, 0, 0, 0, 0, 0
S0231, SUMVE GIRLS, All, 124, 0, 9, 40, 71, 2, 2
S0232, HEKIMA, F, 89, 16, 61, 12, 0, 0, 0
S0232, HEKIMA, M, 0, 0, 0, 0, 0, 0, 0
S0232, HEKIMA, All, 89, 16, 61, 12, 0, 0, 0
S0233, ST. MARY'S MAZINDE JUU, F, 101, 72, 27, 2, 0, 0, 0
S0233, ST. MARY'S MAZINDE JUU, M, 0, 0, 0, 0, 0, 0, 0
S0233, ST. MARY'S MAZINDE JUU, All, 101, 72, 27, 2, 0, 0, 0
S0234, ST. LUISE MBINGA GIRLS, F, 76, 37, 33, 6, 0, 0, 0
S0234, ST. LUISE MBINGA GIRLS, M, 0, 0, 0, 0, 0, 0, 0
S0234, ST. LUISE MBINGA GIRLS, All, 76, 37, 33, 6, 0, 0, 0
S0235, BUKUMBI, F, 143, 10, 48, 74, 11, 0, 0
S0235, BUKUMBI, M, 0, 0, 0, 0, 0, 0, 0
S0235, BUKUMBI, All, 143, 10, 48, 74, 11, 0, 0
S0236, KILIMANJARO ACADEMY, F, 51, 5, 7, 15, 22, 2, 0
S0236, KILIMANJARO ACADEMY, M, 0, 0, 0, 0, 0, 0, 0
S0236, KILIMANJARO ACADEMY, All, 51, 5, 7, 15, 22, 2, 0
S0237, ST. AGNES CHIPOLE, F, 109, 8, 52, 42, 7, 0, 0
S0237, ST. AGNES CHIPOLE, M, 0, 0, 0, 0, 0, 0, 0
S0237, ST. AGNES CHIPOLE, All, 109, 8, 52, 42, 7, 0, 0
S0238, MRUMA GIRLS, F, 17, 0, 0, 0, 11, 5, 1
S0238, MRUMA GIRLS, M, 39, 0, 1, 4, 21, 13, 0
S0238, MRUMA GIRLS, All, 56, 0, 1, 4, 32, 18, 1
S0239, ST. FRANCIS GIRLS, F, 84, 78, 6, 0, 0, 0, 0
S0239, ST. FRANCIS GIRLS, M, 0, 0, 0, 0, 0, 0, 0
S0239, ST. FRANCIS GIRLS, All, 84, 78, 6, 0, 0, 0, 0
S0240, ST. JOSEPH GIRLS SEMINARY, F, 76, 27, 44, 5, 0, 0, 0
S0240, ST. JOSEPH GIRLS SEMINARY, M, 0, 0, 0, 0, 0, 0, 0
S0240, ST. JOSEPH GIRLS SEMINARY, All, 76, 27, 44, 5, 0, 0, 0
S0241, KOWAK GIRLS', F, 111, 43, 64, 4, 0, 0, 0
S0241, KOWAK GIRLS', M, 0, 0, 0, 0, 0, 0, 0
S0241, KOWAK GIRLS', All, 111, 43, 64, 4, 0, 0, 0
S0242, ST. MARGARET, F, 36, 0, 1, 3, 24, 8, 0
S0242, ST. MARGARET, M, 0, 0, 0, 0, 0, 0, 0
S0242, ST. MARGARET, All, 36, 0, 1, 3, 24, 8, 0
S0243, USANGI GIRLS, F, 62, 1, 9, 21, 31, 0, 0
S0243, USANGI GIRLS, M, 0, 0, 0, 0, 0, 0, 0
S0243, USANGI GIRLS, All, 62, 1, 9, 21, 31, 0, 0
S0244, MTWARA SISTERS SEMINARY, F, 35, 2, 5, 15, 13, 0, 0
S0244, MTWARA SISTERS SEMINARY, M, 0, 0, 0, 0, 0, 0, 0
S0244, MTWARA SISTERS SEMINARY, All, 35, 2, 5, 15, 13, 0, 0
S0245, PALLOTI GIRLS, F, 75, 32, 35, 8, 0, 0, 0
S0245, PALLOTI GIRLS, M, 0, 0, 0, 0, 0, 0, 0
S0245, PALLOTI GIRLS, All, 75, 32, 35, 8, 0, 0, 0
S0246, MAASAE GIRLS LUTHERAN SCH, F, 53, 1, 13, 10, 21, 7, 1
S0246, MAASAE GIRLS LUTHERAN SCH, M, 0, 0, 0, 0, 0, 0, 0
S0246, MAASAE GIRLS LUTHERAN SCH, All, 53, 1, 13, 10, 21, 7, 1
S0247, BONICONSILI MABAMBA GIRLS, F, 65, 42, 22, 1, 0, 0, 0
S0247, BONICONSILI MABAMBA GIRLS, M, 0, 0, 0, 0, 0, 0, 0
S0247, BONICONSILI MABAMBA GIRLS, All, 65, 42, 22, 1, 0, 0, 0
S0248, MARIAN GIRLS, F, 139, 109, 26, 4, 0, 0, 0
S0248, MARIAN GIRLS, M, 0, 0, 0, 0, 0, 0, 0
S0248, MARIAN GIRLS, All, 139, 109, 26, 4, 0, 0, 0
S0249, LORETO GIRLS, F, 106, 84, 22, 0, 0, 0, 0
S0249, LORETO GIRLS, M, 0, 0, 0, 0, 0, 0, 0
S0249, LORETO GIRLS, All, 106, 84, 22, 0, 0, 0, 0
S0250, MURIGHA, F, 66, 4, 37, 21, 4, 0, 0
S0250, MURIGHA, M, 0, 0, 0, 0, 0, 0, 0
S0250, MURIGHA, All, 66, 4, 37, 21, 4, 0, 0
S0251, AT-TAAUN ISLAMIC GIRLS SEMINARY, F, 26, 2, 4, 9, 10, 0, 1
S0251, AT-TAAUN ISLAMIC GIRLS SEMINARY, M, 0, 0, 0, 0, 0, 0, 0
S0251, AT-TAAUN ISLAMIC GIRLS SEMINARY, All, 26, 2, 4, 9, 10, 0, 1
S0252, AL-KHEIR ISLAMIC GIRLS SEMINARY, F, 32, 3, 5, 16, 8, 0, 0
S0252, AL-KHEIR ISLAMIC GIRLS SEMINARY, M, 0, 0, 0, 0, 0, 0, 0
S0252, AL-KHEIR ISLAMIC GIRLS SEMINARY, All, 32, 3, 5, 16, 8, 0, 0
S0253, GREEN BIRD GIRLS', F, 46, 1, 6, 19, 20, 0, 0
S0253, GREEN BIRD GIRLS', M, 0, 0, 0, 0, 0, 0, 0
S0253, GREEN BIRD GIRLS', All, 46, 1, 6, 19, 20, 0, 0
S0254, WALI-UL-ASR GIRLS SEMINARY, F, 62, 1, 11, 10, 35, 5, 0
S0254, WALI-UL-ASR GIRLS SEMINARY, M, 0, 0, 0, 0, 0, 0, 0
S0254, WALI-UL-ASR GIRLS SEMINARY, All, 62, 1, 11, 10, 35, 5, 0
S0255, ST. CHRISTINA GIRL'S, F, 64, 8, 36, 12, 8, 0, 0
S0255, ST. CHRISTINA GIRL'S, M, 0, 0, 0, 0, 0, 0, 0
S0255, ST. CHRISTINA GIRL'S, All, 64, 8, 36, 12, 8, 0, 0
S0256, HURUMA GIRLS, F, 53, 24, 21, 7, 1, 0, 0
S0256, HURUMA GIRLS, M, 0, 0, 0, 0, 0, 0, 0
S0256, HURUMA GIRLS, All, 53, 24, 21, 7, 1, 0, 0
S0257, MCF-MAKAMBAKO GIRLS, F, 100, 2, 17, 26, 45, 10, 0
S0257, MCF-MAKAMBAKO GIRLS, M, 0, 0, 0, 0, 0, 0, 0
S0257, MCF-MAKAMBAKO GIRLS, All, 100, 2, 17, 26, 45, 10, 0
S0258, BARAMBA GIRLS, F, 46, 2, 10, 17, 16, 0, 1
S0258, BARAMBA GIRLS, M, 0, 0, 0, 0, 0, 0, 0
